circuit_index,noisy_counts,ideal_counts
3740,"{""00001"": 201, ""00101"": 267, ""10000"": 81, ""00011"": 12, ""10001"": 40, ""00110"": 12, ""00100"": 154, ""00000"": 58, ""00010"": 16, ""01000"": 18, ""10100"": 29, ""01100"": 16, ""01101"": 16, ""10110"": 4, ""01001"": 8, ""01110"": 4, ""11001"": 5, ""11000"": 7, ""11101"": 5, ""10010"": 3, ""11100"": 6, ""10101"": 14, ""10111"": 6, ""01111"": 2, ""10011"": 4, ""00111"": 8, ""01010"": 2, ""01011"": 1, ""11010"": 1}","{""10100"": 51, ""00101"": 365, ""10000"": 103, ""00001"": 178, ""01101"": 11, ""00100"": 214, ""00000"": 9, ""10001"": 48, ""01001"": 6, ""10101"": 3, ""01100"": 5, ""11100"": 3, ""11001"": 2, ""11000"": 2}"
2372,"{""1011"": 258, ""0110"": 42, ""1001"": 170, ""1010"": 245, ""0010"": 26, ""0111"": 53, ""0100"": 4, ""1100"": 1, ""1000"": 145, ""0001"": 6, ""0011"": 26, ""0101"": 8, ""1110"": 6, ""1101"": 5, ""0000"": 3, ""1111"": 2}","{""1010"": 246, ""1001"": 186, ""0010"": 25, ""1011"": 256, ""1000"": 155, ""0011"": 34, ""0110"": 51, ""0111"": 47}"
1031,"{""001"": 412, ""000"": 520, ""011"": 18, ""100"": 5, ""010"": 33, ""101"": 6, ""111"": 4, ""110"": 2}","{""000"": 497, ""001"": 503}"
3617,"{""01010"": 326, ""01000"": 33, ""11010"": 350, ""01110"": 30, ""10100"": 4, ""00010"": 23, ""11110"": 25, ""00011"": 4, ""10010"": 35, ""01111"": 15, ""01011"": 30, ""11001"": 7, ""11011"": 26, ""10101"": 1, ""10111"": 4, ""11111"": 16, ""00110"": 5, ""10110"": 5, ""01100"": 8, ""11101"": 3, ""01001"": 2, ""11000"": 15, ""01101"": 4, ""10011"": 7, ""10000"": 5, ""11100"": 4, ""10001"": 2, ""00101"": 2, ""00000"": 4, ""00100"": 3, ""00001"": 1, ""00111"": 1}","{""11010"": 502, ""01010"": 498}"
1846,"{""1110"": 309, ""1100"": 130, ""1011"": 53, ""1010"": 245, ""1000"": 86, ""1101"": 29, ""1001"": 17, ""1111"": 70, ""0100"": 12, ""0110"": 17, ""0010"": 14, ""0111"": 6, ""0101"": 4, ""0011"": 3, ""0000"": 5}","{""1110"": 310, ""1001"": 21, ""1010"": 308, ""1111"": 72, ""1011"": 69, ""1100"": 109, ""1000"": 94, ""1101"": 17}"
675,"{""101"": 219, ""100"": 727, ""110"": 5, ""011"": 2, ""001"": 18, ""000"": 28, ""111"": 1}","{""100"": 768, ""101"": 218, ""001"": 11, ""000"": 3}"
3272,"{""00"": 366, ""01"": 216, ""10"": 406, ""11"": 12}","{""01"": 196, ""10"": 427, ""00"": 377}"
611,"{""0000"": 931, ""1000"": 6, ""0010"": 11, ""0001"": 7, ""0011"": 2, ""1111"": 2, ""0110"": 26, ""0100"": 7, ""0101"": 3, ""0111"": 3, ""1010"": 1, ""1001"": 1}","{""0000"": 1000}"
127,"{""0000"": 923, ""0010"": 17, ""1100"": 4, ""1000"": 10, ""1110"": 2, ""0111"": 4, ""0100"": 17, ""1001"": 2, ""0110"": 4, ""0101"": 12, ""0001"": 2, ""1111"": 1, ""1010"": 1, ""1101"": 1}","{""0000"": 1000}"
1706,"{""0110"": 111, ""1110"": 22, ""0100"": 283, ""0101"": 72, ""0111"": 462, ""0000"": 6, ""1100"": 13, ""0010"": 2, ""0001"": 2, ""1101"": 13, ""1111"": 10, ""0011"": 3, ""1010"": 1}","{""0111"": 412, ""1101"": 5, ""0100"": 304, ""0110"": 170, ""1110"": 16, ""0101"": 72, ""0000"": 4, ""0011"": 4, ""1100"": 4, ""0001"": 1, ""1111"": 6, ""0010"": 1, ""1010"": 1}"
113,"{""0001"": 939, ""0011"": 21, ""1011"": 6, ""1001"": 14, ""0000"": 6, ""1101"": 2, ""0101"": 11, ""0111"": 1}","{""0001"": 1000}"
2010,"{""000"": 78, ""100"": 337, ""110"": 13, ""001"": 98, ""101"": 459, ""111"": 7, ""011"": 4, ""010"": 4}","{""100"": 350, ""101"": 511, ""001"": 58, ""000"": 68, ""110"": 9, ""010"": 2, ""111"": 2}"
811,"{""11001"": 137, ""11011"": 584, ""00011"": 9, ""10001"": 14, ""01001"": 19, ""10110"": 1, ""10111"": 4, ""10011"": 52, ""11110"": 7, ""01011"": 83, ""11101"": 11, ""11111"": 10, ""10100"": 2, ""01100"": 2, ""11010"": 36, ""11000"": 13, ""01010"": 4, ""00111"": 1, ""01000"": 2, ""10000"": 4, ""10101"": 1, ""10010"": 1, ""11100"": 2, ""01111"": 1}","{""10001"": 16, ""11010"": 16, ""11001"": 223, ""11011"": 619, ""01001"": 20, ""11000"": 6, ""01011"": 45, ""10011"": 50, ""00011"": 2, ""01000"": 1, ""10000"": 1, ""01010"": 1}"
1286,"{""10"": 957, ""00"": 34, ""11"": 4, ""01"": 5}","{""10"": 976, ""00"": 24}"
2715,"{""0000"": 72, ""1000"": 72, ""1011"": 70, ""0111"": 75, ""1101"": 75, ""0001"": 58, ""0010"": 74, ""1100"": 74, ""0100"": 60, ""0101"": 54, ""1001"": 70, ""1110"": 81, ""0011"": 18, ""1010"": 73, ""0110"": 63, ""1111"": 11}","{""1110"": 89, ""0101"": 45, ""1011"": 81, ""1010"": 57, ""1001"": 41, ""0110"": 82, ""1000"": 63, ""0000"": 106, ""1100"": 91, ""0111"": 72, ""0010"": 79, ""1101"": 50, ""0100"": 62, ""1111"": 11, ""0001"": 60, ""0011"": 11}"
905,"{""0000"": 694, ""0101"": 4, ""0100"": 120, ""1110"": 107, ""0111"": 6, ""0001"": 15, ""0011"": 12, ""1101"": 3, ""1010"": 18, ""1111"": 10, ""1100"": 4, ""0110"": 3, ""1000"": 2, ""1011"": 1, ""0010"": 1}","{""1110"": 106, ""0000"": 738, ""0100"": 138, ""1111"": 6, ""1010"": 11, ""1011"": 1}"
3043,"{""10000"": 369, ""00101"": 7, ""01100"": 20, ""01110"": 5, ""10010"": 8, ""00000"": 415, ""10111"": 1, ""00010"": 19, ""00100"": 36, ""00001"": 27, ""10100"": 32, ""10011"": 3, ""00110"": 4, ""11000"": 7, ""10001"": 10, ""11110"": 2, ""11101"": 2, ""10110"": 4, ""00011"": 2, ""10101"": 6, ""01000"": 9, ""11100"": 7, ""01111"": 1, ""11111"": 1, ""00111"": 1, ""01010"": 1, ""01101"": 1}","{""10000"": 521, ""00000"": 479}"
41,"{""0000"": 949, ""1001"": 2, ""1000"": 9, ""0110"": 6, ""1110"": 4, ""1100"": 2, ""0010"": 8, ""0100"": 15, ""0001"": 3, ""0011"": 2}","{""0000"": 1000}"
3837,"{""00000"": 664, ""00001"": 54, ""00010"": 54, ""11010"": 3, ""11000"": 6, ""10000"": 19, ""00100"": 41, ""01001"": 14, ""01000"": 43, ""00101"": 5, ""01010"": 12, ""01110"": 3, ""01101"": 7, ""10010"": 11, ""11011"": 4, ""01111"": 1, ""00111"": 1, ""00110"": 12, ""11111"": 2, ""10001"": 3, ""01011"": 8, ""01100"": 5, ""00011"": 8, ""10100"": 9, ""11001"": 3, ""11100"": 3, ""10101"": 3, ""10110"": 1, ""11101"": 1}","{""00000"": 1000}"
3969,"{""1101"": 386, ""0101"": 12, ""1100"": 456, ""1000"": 36, ""1001"": 37, ""1010"": 4, ""0110"": 5, ""1110"": 19, ""1111"": 17, ""0000"": 1, ""0011"": 2, ""0111"": 7, ""0100"": 11, ""1011"": 5, ""0010"": 2}","{""1100"": 472, ""1101"": 528}"
1214,"{""010"": 296, ""111"": 212, ""011"": 260, ""110"": 206, ""000"": 7, ""101"": 9, ""100"": 6, ""001"": 4}","{""010"": 272, ""111"": 220, ""011"": 296, ""110"": 212}"
3903,"{""100"": 311, ""010"": 47, ""110"": 429, ""101"": 96, ""111"": 82, ""000"": 28, ""001"": 4, ""011"": 3}","{""101"": 92, ""100"": 384, ""110"": 391, ""111"": 95, ""000"": 18, ""010"": 20}"
3595,"{""110"": 36, ""001"": 839, ""000"": 40, ""100"": 21, ""010"": 18, ""111"": 14, ""011"": 14, ""101"": 18}","{""001"": 1000}"
3823,"{""00"": 287, ""01"": 104, ""10"": 464, ""11"": 145}","{""00"": 300, ""10"": 467, ""11"": 146, ""01"": 87}"
711,"{""00000"": 865, ""00100"": 35, ""01110"": 5, ""00110"": 3, ""00010"": 30, ""01000"": 20, ""01100"": 6, ""10100"": 9, ""01010"": 2, ""10001"": 4, ""10000"": 12, ""10101"": 3, ""00001"": 3, ""10010"": 1, ""00101"": 1, ""11101"": 1}","{""00000"": 1000}"
3767,"{""1000"": 236, ""1101"": 154, ""0000"": 160, ""1001"": 68, ""1100"": 131, ""0100"": 91, ""1010"": 8, ""0111"": 6, ""0001"": 73, ""1111"": 4, ""0110"": 9, ""0101"": 29, ""0011"": 7, ""0010"": 11, ""1110"": 4, ""1011"": 9}","{""0000"": 139, ""1000"": 304, ""1100"": 166, ""1001"": 89, ""0001"": 65, ""0100"": 67, ""1101"": 131, ""0101"": 27, ""0010"": 1, ""0110"": 3, ""1110"": 1, ""1011"": 2, ""1111"": 1, ""0111"": 3, ""1010"": 1}"
3631,"{""000"": 926, ""010"": 25, ""111"": 9, ""101"": 10, ""100"": 19, ""011"": 4, ""110"": 4, ""001"": 3}","{""000"": 1000}"
434,"{""0000"": 960, ""0100"": 8, ""1000"": 7, ""1010"": 8, ""0010"": 17}","{""0000"": 1000}"
3897,"{""1110"": 106, ""0111"": 15, ""1111"": 84, ""0110"": 23, ""0100"": 52, ""1001"": 63, ""0000"": 36, ""1101"": 98, ""1010"": 303, ""1100"": 20, ""0001"": 10, ""1011"": 42, ""0011"": 34, ""0010"": 65, ""1000"": 23, ""0101"": 26}","{""1001"": 105, ""1010"": 288, ""0000"": 38, ""1110"": 113, ""0101"": 19, ""1011"": 62, ""0011"": 33, ""1101"": 123, ""0100"": 51, ""1111"": 63, ""0010"": 55, ""1100"": 12, ""1000"": 11, ""0001"": 17, ""0111"": 3, ""0110"": 7}"
1226,"{""001"": 388, ""011"": 467, ""111"": 62, ""010"": 6, ""000"": 9, ""101"": 68}","{""011"": 439, ""001"": 429, ""101"": 67, ""111"": 59, ""000"": 5, ""010"": 1}"
1054,"{""0000"": 935, ""0001"": 12, ""1100"": 4, ""0010"": 4, ""0100"": 14, ""1110"": 2, ""1010"": 3, ""0101"": 6, ""1000"": 12, ""0111"": 2, ""1001"": 1, ""1011"": 1, ""0011"": 1, ""0110"": 3}","{""0000"": 1000}"
782,"{""00"": 314, ""01"": 452, ""11"": 135, ""10"": 99}","{""00"": 335, ""01"": 445, ""11"": 142, ""10"": 78}"
2657,"{""00"": 186, ""01"": 25, ""11"": 586, ""10"": 203}","{""11"": 549, ""00"": 193, ""10"": 248, ""01"": 10}"
1347,"{""0000"": 859, ""0100"": 20, ""0010"": 23, ""0001"": 35, ""1000"": 25, ""0110"": 8, ""1010"": 8, ""1110"": 2, ""1111"": 1, ""1011"": 4, ""1101"": 1, ""0011"": 3, ""0101"": 5, ""1001"": 3, ""0111"": 2, ""1100"": 1}","{""0000"": 1000}"
2686,"{""00"": 732, ""11"": 67, ""10"": 186, ""01"": 15}","{""00"": 751, ""11"": 89, ""10"": 160}"
1691,"{""0100"": 515, ""0001"": 48, ""0101"": 14, ""0010"": 22, ""0110"": 23, ""0111"": 263, ""0000"": 83, ""1100"": 6, ""1000"": 1, ""0011"": 12, ""1110"": 4, ""1111"": 2, ""1011"": 1, ""1101"": 3, ""1010"": 2, ""1001"": 1}","{""0111"": 308, ""0100"": 613, ""0000"": 51, ""0001"": 28}"
214,"{""00000"": 876, ""00100"": 30, ""10000"": 6, ""00101"": 5, ""00010"": 21, ""10111"": 1, ""00001"": 10, ""01000"": 18, ""00110"": 7, ""10101"": 8, ""01010"": 1, ""10100"": 2, ""00111"": 5, ""10010"": 7, ""00011"": 1, ""10011"": 1, ""01011"": 1}","{""00000"": 1000}"
393,"{""1000"": 389, ""0000"": 378, ""1100"": 110, ""0100"": 120, ""0010"": 3}","{""0000"": 400, ""1000"": 368, ""0100"": 128, ""1100"": 104}"
2239,"{""01"": 467, ""11"": 474, ""00"": 39, ""10"": 20}","{""11"": 478, ""01"": 487, ""10"": 16, ""00"": 19}"
1067,"{""10001"": 310, ""00001"": 19, ""10000"": 460, ""10010"": 33, ""01101"": 3, ""11000"": 24, ""01000"": 4, ""00010"": 6, ""10100"": 20, ""11011"": 11, ""00100"": 5, ""11001"": 15, ""00101"": 6, ""11010"": 4, ""10111"": 2, ""00000"": 31, ""10110"": 2, ""00011"": 5, ""00110"": 2, ""10101"": 6, ""10011"": 11, ""11100"": 4, ""11110"": 1, ""11101"": 2, ""01010"": 4, ""01001"": 7, ""01011"": 1, ""01110"": 1, ""01111"": 1}","{""10001"": 489, ""10000"": 511}"
566,"{""00110"": 349, ""11110"": 182, ""10111"": 31, ""01110"": 98, ""11101"": 14, ""11111"": 188, ""01100"": 8, ""00100"": 19, ""11010"": 8, ""00010"": 6, ""00111"": 14, ""10110"": 43, ""10101"": 5, ""00101"": 1, ""11100"": 11, ""01010"": 3, ""11011"": 6, ""11001"": 3, ""10011"": 2, ""01111"": 4, ""10100"": 2, ""00000"": 1, ""01000"": 1, ""11000"": 1}","{""10110"": 34, ""11111"": 199, ""00100"": 20, ""11110"": 209, ""10111"": 33, ""00110"": 403, ""11101"": 10, ""01110"": 67, ""01100"": 4, ""11100"": 18, ""10100"": 3}"
3433,"{""0000"": 836, ""0001"": 35, ""1101"": 2, ""1001"": 6, ""0100"": 28, ""0110"": 16, ""1000"": 30, ""0101"": 13, ""1110"": 3, ""1100"": 2, ""0011"": 1, ""1111"": 1, ""0010"": 13, ""1010"": 5, ""0111"": 8, ""1011"": 1}","{""0000"": 1000}"
991,"{""00"": 942, ""10"": 48, ""01"": 9, ""11"": 1}","{""00"": 966, ""10"": 34}"
702,"{""1000"": 289, ""1001"": 247, ""1100"": 146, ""0101"": 30, ""0000"": 69, ""1101"": 135, ""0001"": 55, ""0100"": 29}","{""1100"": 162, ""0001"": 41, ""1001"": 261, ""0101"": 26, ""0100"": 46, ""1101"": 128, ""1000"": 262, ""0000"": 74}"
2814,"{""011"": 75, ""100"": 98, ""001"": 81, ""111"": 155, ""110"": 86, ""101"": 181, ""010"": 160, ""000"": 164}","{""000"": 168, ""101"": 160, ""111"": 167, ""010"": 174, ""001"": 86, ""100"": 82, ""110"": 77, ""011"": 86}"
2731,"{""00"": 266, ""11"": 205, ""01"": 387, ""10"": 142}","{""01"": 429, ""00"": 292, ""11"": 167, ""10"": 112}"
1157,"{""01000"": 267, ""01010"": 479, ""11100"": 154, ""01101"": 5, ""11110"": 43, ""11010"": 4, ""01011"": 4, ""01001"": 2, ""01111"": 7, ""00000"": 1, ""11000"": 10, ""01110"": 6, ""11111"": 2, ""01100"": 5, ""10100"": 3, ""11011"": 3, ""00010"": 3, ""10011"": 1, ""11001"": 1}","{""01010"": 437, ""01000"": 361, ""11100"": 152, ""11110"": 50}"
2055,"{""0100"": 236, ""0101"": 327, ""0001"": 215, ""1100"": 10, ""1101"": 9, ""0000"": 138, ""1111"": 8, ""1011"": 8, ""0110"": 13, ""1001"": 12, ""1110"": 5, ""1000"": 3, ""0011"": 5, ""1010"": 4, ""0010"": 3, ""0111"": 4}","{""0101"": 413, ""0100"": 232, ""0001"": 216, ""0000"": 134, ""0111"": 3, ""0011"": 1, ""0110"": 1}"
1766,"{""0010"": 740, ""1001"": 6, ""0100"": 29, ""0111"": 8, ""0110"": 47, ""0000"": 121, ""1011"": 12, ""1010"": 4, ""0101"": 6, ""0001"": 3, ""1110"": 4, ""1000"": 3, ""0011"": 12, ""1101"": 1, ""1111"": 3, ""1100"": 1}","{""0010"": 794, ""0110"": 32, ""0000"": 130, ""0100"": 44}"
639,"{""0101"": 410, ""1101"": 331, ""0001"": 25, ""0000"": 73, ""0111"": 20, ""1000"": 45, ""1110"": 6, ""1001"": 17, ""0100"": 19, ""0110"": 10, ""0010"": 4, ""1111"": 10, ""1100"": 17, ""0011"": 5, ""1011"": 2, ""1010"": 6}","{""1101"": 438, ""0101"": 441, ""1000"": 60, ""0000"": 61}"
1158,"{""0000"": 415, ""0100"": 502, ""0001"": 17, ""0110"": 8, ""0101"": 11, ""0010"": 2, ""1110"": 5, ""1000"": 15, ""1010"": 8, ""1100"": 13, ""0011"": 2, ""1111"": 1, ""1011"": 1}","{""0100"": 505, ""0000"": 495}"
1641,"{""1000"": 786, ""0000"": 105, ""0101"": 10, ""1001"": 27, ""1010"": 6, ""0001"": 11, ""0010"": 6, ""1101"": 5, ""1110"": 5, ""0111"": 5, ""1100"": 9, ""1111"": 13, ""0100"": 9, ""1011"": 2, ""0110"": 1}","{""1000"": 1000}"
1847,"{""11"": 208, ""00"": 540, ""10"": 233, ""01"": 19}","{""11"": 264, ""10"": 212, ""00"": 503, ""01"": 21}"
581,"{""000"": 962, ""010"": 14, ""110"": 2, ""001"": 12, ""101"": 7, ""111"": 1, ""100"": 2}","{""000"": 1000}"
3792,"{""1010"": 88, ""1101"": 145, ""1100"": 164, ""0000"": 87, ""0010"": 83, ""0111"": 133, ""0011"": 12, ""1001"": 13, ""1000"": 80, ""0100"": 140, ""1111"": 8, ""1110"": 5, ""0110"": 13, ""0001"": 7, ""0101"": 20, ""1011"": 2}","{""0000"": 70, ""1000"": 49, ""0010"": 127, ""1100"": 134, ""0111"": 167, ""1101"": 164, ""0100"": 160, ""1010"": 113, ""0011"": 3, ""1001"": 6, ""0110"": 3, ""1110"": 4}"
1310,"{""000"": 497, ""110"": 63, ""001"": 23, ""100"": 285, ""010"": 78, ""101"": 13, ""011"": 26, ""111"": 15}","{""100"": 406, ""000"": 594}"
2723,"{""1010"": 209, ""1100"": 211, ""0111"": 9, ""0101"": 7, ""0110"": 21, ""0011"": 9, ""1011"": 11, ""1000"": 192, ""1110"": 238, ""0000"": 16, ""0100"": 20, ""1001"": 7, ""1111"": 16, ""0010"": 16, ""1101"": 9, ""0001"": 9}","{""1110"": 208, ""1100"": 274, ""1000"": 261, ""1010"": 257}"
1764,"{""0000"": 440, ""1010"": 14, ""0100"": 15, ""1000"": 397, ""0110"": 8, ""1101"": 8, ""0001"": 29, ""1100"": 19, ""1001"": 25, ""0111"": 3, ""0010"": 14, ""0101"": 9, ""0011"": 8, ""1011"": 4, ""1110"": 7}","{""0000"": 520, ""1000"": 480}"
2606,"{""001"": 365, ""101"": 10, ""110"": 293, ""000"": 168, ""011"": 13, ""100"": 126, ""010"": 11, ""111"": 14}","{""100"": 128, ""001"": 355, ""000"": 135, ""110"": 382}"
3608,"{""1000"": 94, ""1001"": 118, ""1101"": 55, ""0110"": 34, ""0111"": 35, ""1110"": 59, ""1011"": 85, ""0100"": 55, ""0000"": 73, ""0011"": 79, ""0001"": 55, ""0010"": 48, ""1100"": 45, ""1111"": 42, ""1010"": 82, ""0101"": 41}","{""0011"": 55, ""1001"": 93, ""1010"": 112, ""0100"": 31, ""1111"": 48, ""0110"": 37, ""1000"": 131, ""1110"": 59, ""0000"": 71, ""1011"": 78, ""1100"": 56, ""0111"": 31, ""0010"": 90, ""0001"": 44, ""1101"": 50, ""0101"": 14}"
2870,"{""00010"": 401, ""10010"": 400, ""01010"": 20, ""10011"": 15, ""01110"": 1, ""10000"": 18, ""11001"": 5, ""00000"": 14, ""00001"": 6, ""11110"": 6, ""10110"": 13, ""11010"": 21, ""00111"": 5, ""01011"": 5, ""00110"": 13, ""10111"": 4, ""11011"": 10, ""00011"": 19, ""10001"": 2, ""11111"": 5, ""01000"": 2, ""11101"": 1, ""01100"": 1, ""00100"": 2, ""11000"": 2, ""10100"": 2, ""11100"": 2, ""01111"": 3, ""01001"": 2}","{""00010"": 471, ""10010"": 529}"
2729,"{""110"": 96, ""111"": 284, ""001"": 99, ""100"": 98, ""101"": 273, ""000"": 87, ""010"": 34, ""011"": 29}","{""000"": 64, ""101"": 307, ""010"": 37, ""111"": 331, ""100"": 81, ""011"": 12, ""110"": 93, ""001"": 75}"
1939,"{""10"": 229, ""00"": 432, ""01"": 289, ""11"": 50}","{""10"": 225, ""01"": 272, ""11"": 49, ""00"": 454}"
1003,"{""10"": 107, ""00"": 667, ""11"": 217, ""01"": 9}","{""10"": 118, ""00"": 661, ""11"": 221}"
2742,"{""100"": 248, ""111"": 148, ""000"": 39, ""011"": 62, ""110"": 159, ""101"": 249, ""001"": 44, ""010"": 51}","{""010"": 62, ""101"": 278, ""000"": 30, ""110"": 138, ""100"": 279, ""011"": 46, ""111"": 127, ""001"": 40}"
734,"{""00000"": 435, ""10000"": 9, ""00100"": 444, ""01100"": 29, ""01001"": 1, ""00001"": 9, ""01110"": 2, ""01000"": 28, ""01101"": 1, ""10100"": 4, ""11100"": 3, ""01010"": 1, ""00101"": 6, ""10001"": 3, ""11111"": 5, ""11110"": 3, ""00010"": 3, ""01011"": 1, ""11000"": 3, ""11101"": 2, ""00110"": 4, ""11011"": 1, ""10101"": 1, ""11010"": 1, ""11001"": 1}","{""00100"": 518, ""00000"": 482}"
3561,"{""00"": 265, ""10"": 360, ""11"": 100, ""01"": 275}","{""10"": 415, ""01"": 238, ""11"": 124, ""00"": 223}"
2591,"{""0110"": 793, ""1111"": 27, ""0001"": 11, ""0100"": 25, ""0010"": 27, ""0111"": 27, ""1110"": 10, ""1101"": 7, ""0011"": 5, ""1001"": 7, ""1100"": 5, ""0000"": 38, ""1000"": 4, ""1011"": 5, ""0101"": 7, ""1010"": 2}","{""0100"": 6, ""0110"": 958, ""0000"": 36}"
740,"{""1001"": 235, ""0010"": 16, ""1000"": 288, ""1010"": 163, ""0000"": 31, ""1011"": 118, ""1111"": 79, ""0011"": 14, ""1110"": 9, ""1101"": 11, ""0001"": 24, ""0100"": 2, ""1100"": 8, ""0110"": 1, ""0101"": 1}","{""1011"": 126, ""1000"": 240, ""1001"": 253, ""1010"": 268, ""1111"": 113}"
3189,"{""01101"": 11, ""00100"": 205, ""11011"": 26, ""10100"": 5, ""00110"": 158, ""11000"": 6, ""01100"": 138, ""01010"": 11, ""11001"": 32, ""10101"": 8, ""11101"": 16, ""00111"": 16, ""10110"": 8, ""01110"": 152, ""01000"": 17, ""00101"": 21, ""00010"": 16, ""10011"": 25, ""11100"": 5, ""11110"": 9, ""01111"": 13, ""10010"": 4, ""10001"": 19, ""01011"": 3, ""10000"": 5, ""01001"": 10, ""00000"": 17, ""11111"": 7, ""00011"": 4, ""00001"": 16, ""10111"": 10, ""11010"": 7}","{""11011"": 19, ""01100"": 230, ""10101"": 12, ""00100"": 235, ""00110"": 205, ""11101"": 11, ""01110"": 188, ""11111"": 20, ""11001"": 23, ""10001"": 26, ""10011"": 22, ""10111"": 9}"
1130,"{""00000"": 366, ""01000"": 505, ""10000"": 12, ""01101"": 1, ""01010"": 14, ""01100"": 4, ""00010"": 12, ""00111"": 2, ""00110"": 11, ""01111"": 1, ""10010"": 3, ""11000"": 13, ""00100"": 7, ""10001"": 3, ""01110"": 9, ""00001"": 6, ""11001"": 7, ""11100"": 4, ""11110"": 7, ""01001"": 8, ""10110"": 4, ""11010"": 1}","{""00000"": 489, ""01000"": 511}"
729,"{""11000"": 463, ""01000"": 373, ""01001"": 6, ""01100"": 3, ""00000"": 43, ""11010"": 16, ""11001"": 13, ""10000"": 32, ""10011"": 2, ""10001"": 10, ""01011"": 2, ""11100"": 11, ""01110"": 1, ""01010"": 7, ""11011"": 1, ""01101"": 2, ""00011"": 2, ""10110"": 1, ""10101"": 1, ""11101"": 2, ""00100"": 2, ""01111"": 2, ""10010"": 2, ""00001"": 2, ""00010"": 1}","{""01000"": 518, ""11000"": 482}"
